Area,Perimeter,Class,,,,,,,,,,,,,,
28597,622.214,DERMASON,,,,,,,,,,,,,,
28597,629.701,DERMASON,,,,,,,,,,,,,,
28599,635.385,DERMASON,,,,,,,,,,,,,,
28607,628.468,DERMASON,,,,,,,,,,,,,,
28608,636.556,DERMASON,,,,,,,,,,,,,,
28608,637.89,DERMASON,,,,,,,,,,,,,,
28612,618.909,DERMASON,,,,,,,,,,,,,,
28615,628.078,DERMASON,,,,,,,,,,,,,,
28625,620.434,DERMASON,,,,,,,,,,,,,,
28628,626.577,DERMASON,,,,,,,,,,,,,,
28640,621.697,DERMASON,,,,,,,,,,,,,,
28641,624.687,DERMASON,,,,,,,,,,,,,,
28644,636.234,DERMASON,,,,,,,,,,,,,,
28653,629.485,DERMASON,,,,,,,,,,,,,,
28654,636.062,DERMASON,,,,,,,,,,,,,,
28657,632.81,DERMASON,,,,,,,,,,,,,,
28671,624.75,DERMASON,,,,,,,,,,,,,,
28671,627.304,DERMASON,,,,,,,,,,,,,,
28679,632.306,DERMASON,,,,,,,,,,,,,,
28687,633.471,DERMASON,,,,,,,,,,,,,,
28692,628.311,DERMASON,,,,,,,,,,,,,,
28695,645.113,DERMASON,,,,,,,,,,,,,,
28696,622.245,DERMASON,,,,,,,,,,,,,,
28705,646.974,DERMASON,,,,,,,,,,,,,,
28705,630.683,DERMASON,,,,,,,,,,,,,,
28707,618.462,DERMASON,,,,,,,,,,,,,,
28708,631.768,DERMASON,,,,,,,,,,,,,,
28723,620.313,DERMASON,,,,,,,,,,,,,,
28735,626.796,DERMASON,,,,,,,,,,,,,,
28736,646.635,DERMASON,,,,,,,,,,,,,,
28736,652.79,DERMASON,,,,,,,,,,,,,,
28740,622.001,DERMASON,,,,,,,,,,,,,,
28746,634.322,DERMASON,,,,,,,,,,,,,,
28746,636.721,DERMASON,,,,,,,,,,,,,,
28749,626.105,DERMASON,,,,,,,,,,,,,,
28752,638.213,DERMASON,,,,,,,,,,,,,,
28753,622.095,DERMASON,,,,,,,,,,,,,,
28754,618.817,DERMASON,,,,,,,,,,,,,,
28771,635.01,DERMASON,,,,,,,,,,,,,,
28771,636.7,DERMASON,,,,,,,,,,,,,,
28772,630.362,DERMASON,,,,,,,,,,,,,,
28773,637.817,DERMASON,,,,,,,,,,,,,,
28784,637.509,DERMASON,,,,,,,,,,,,,,
28787,625.698,DERMASON,,,,,,,,,,,,,,
28788,638.503,DERMASON,,,,,,,,,,,,,,
28804,625.63,DERMASON,,,,,,,,,,,,,,
28809,635.921,DERMASON,,,,,,,,,,,,,,
28810,620.445,DERMASON,,,,,,,,,,,,,,
28814,619.554,DERMASON,,,,,,,,,,,,,,
28814,628.443,DERMASON,,,,,,,,,,,,,,
28816,633.073,DERMASON,,,,,,,,,,,,,,
28819,637.061,DERMASON,,,,,,,,,,,,,,
28830,643.21,DERMASON,,,,,,,,,,,,,,
28838,633.81,DERMASON,,,,,,,,,,,,,,
28841,633.244,DERMASON,,,,,,,,,,,,,,
28843,628.281,DERMASON,,,,,,,,,,,,,,
28847,640.822,DERMASON,,,,,,,,,,,,,,
28850,625.493,DERMASON,,,,,,,,,,,,,,
28856,616.758,DERMASON,,,,,,,,,,,,,,
28861,634.629,DERMASON,,,,,,,,,,,,,,
28872,639.089,DERMASON,,,,,,,,,,,,,,
28877,624.713,DERMASON,,,,,,,,,,,,,,
28881,625.016,DERMASON,,,,,,,,,,,,,,
28888,626.193,DERMASON,,,,,,,,,,,,,,
28892,623.771,DERMASON,,,,,,,,,,,,,,
28897,625.84,DERMASON,,,,,,,,,,,,,,
28911,618.046,DERMASON,,,,,,,,,,,,,,
28912,630.948,DERMASON,,,,,,,,,,,,,,
28920,639.525,DERMASON,,,,,,,,,,,,,,
28927,635.008,DERMASON,,,,,,,,,,,,,,
28929,637.003,DERMASON,,,,,,,,,,,,,,
28935,625.763,DERMASON,,,,,,,,,,,,,,
28942,638.821,DERMASON,,,,,,,,,,,,,,
28942,638.382,DERMASON,,,,,,,,,,,,,,
28942,629.767,DERMASON,,,,,,,,,,,,,,
28950,627.888,DERMASON,,,,,,,,,,,,,,
28950,637.584,DERMASON,,,,,,,,,,,,,,
28954,637.481,DERMASON,,,,,,,,,,,,,,
28960,627.343,DERMASON,,,,,,,,,,,,,,
28964,624.872,DERMASON,,,,,,,,,,,,,,
28972,651.728,DERMASON,,,,,,,,,,,,,,
28976,623.07,DERMASON,,,,,,,,,,,,,,
28987,649.391,DERMASON,,,,,,,,,,,,,,
28993,629.099,DERMASON,,,,,,,,,,,,,,
28995,631.422,DERMASON,,,,,,,,,,,,,,
28997,631.155,DERMASON,,,,,,,,,,,,,,
28998,636.943,DERMASON,,,,,,,,,,,,,,
29001,633.837,DERMASON,,,,,,,,,,,,,,
29002,643.039,DERMASON,,,,,,,,,,,,,,
29007,633.884,DERMASON,,,,,,,,,,,,,,
29007,626.673,DERMASON,,,,,,,,,,,,,,
29008,637.927,DERMASON,,,,,,,,,,,,,,
29010,631.818,DERMASON,,,,,,,,,,,,,,
29024,633.222,DERMASON,,,,,,,,,,,,,,
29030,626.492,DERMASON,,,,,,,,,,,,,,
29037,639.176,DERMASON,,,,,,,,,,,,,,
29037,630.512,DERMASON,,,,,,,,,,,,,,
29044,633.504,DERMASON,,,,,,,,,,,,,,
29045,630.965,DERMASON,,,,,,,,,,,,,,
29047,694.716,DERMASON,,,,,,,,,,,,,,
29051,625.226,DERMASON,,,,,,,,,,,,,,
29054,621.3,DERMASON,,,,,,,,,,,,,,
29059,622.307,DERMASON,,,,,,,,,,,,,,
29060,638.507,DERMASON,,,,,,,,,,,,,,
29062,628.652,DERMASON,,,,,,,,,,,,,,
29063,628.813,DERMASON,,,,,,,,,,,,,,
29067,629.906,DERMASON,,,,,,,,,,,,,,
29068,644.43,DERMASON,,,,,,,,,,,,,,
29070,637.119,DERMASON,,,,,,,,,,,,,,
29070,630.761,DERMASON,,,,,,,,,,,,,,
29076,636.353,DERMASON,,,,,,,,,,,,,,
29080,623.192,DERMASON,,,,,,,,,,,,,,
29081,638.527,DERMASON,,,,,,,,,,,,,,
29081,636.593,DERMASON,,,,,,,,,,,,,,
29081,628.774,DERMASON,,,,,,,,,,,,,,
29085,629.561,DERMASON,,,,,,,,,,,,,,
29085,637.8,DERMASON,,,,,,,,,,,,,,
29087,632.507,DERMASON,,,,,,,,,,,,,,
29088,634.555,DERMASON,,,,,,,,,,,,,,
29097,632.194,DERMASON,,,,,,,,,,,,,,
29098,638.41,DERMASON,,,,,,,,,,,,,,
29099,633.011,DERMASON,,,,,,,,,,,,,,
29112,632.794,DERMASON,,,,,,,,,,,,,,
29116,625.044,DERMASON,,,,,,,,,,,,,,
29118,634.887,DERMASON,,,,,,,,,,,,,,
29119,643.089,DERMASON,,,,,,,,,,,,,,
29122,631.487,DERMASON,,,,,,,,,,,,,,
29123,626.011,DERMASON,,,,,,,,,,,,,,
29124,644.032,DERMASON,,,,,,,,,,,,,,
29135,650.303,DERMASON,,,,,,,,,,,,,,
29144,628.216,DERMASON,,,,,,,,,,,,,,
29149,638.688,DERMASON,,,,,,,,,,,,,,
29154,631.041,DERMASON,,,,,,,,,,,,,,
29155,628.707,DERMASON,,,,,,,,,,,,,,
29156,635.581,DERMASON,,,,,,,,,,,,,,
29158,626.228,DERMASON,,,,,,,,,,,,,,
29162,653.27,DERMASON,,,,,,,,,,,,,,
29162,629.597,DERMASON,,,,,,,,,,,,,,
29166,634.38,DERMASON,,,,,,,,,,,,,,
29167,638.583,DERMASON,,,,,,,,,,,,,,
29170,630.115,DERMASON,,,,,,,,,,,,,,
29172,631.886,DERMASON,,,,,,,,,,,,,,
29172,644.652,DERMASON,,,,,,,,,,,,,,
29181,625.086,DERMASON,,,,,,,,,,,,,,
29184,637.004,DERMASON,,,,,,,,,,,,,,
29194,627.767,DERMASON,,,,,,,,,,,,,,
29201,623.54,DERMASON,,,,,,,,,,,,,,
29208,639.59,DERMASON,,,,,,,,,,,,,,
29208,628.934,DERMASON,,,,,,,,,,,,,,
29220,628.213,DERMASON,,,,,,,,,,,,,,
29230,636.062,DERMASON,,,,,,,,,,,,,,
29232,627.418,DERMASON,,,,,,,,,,,,,,
29242,635.046,DERMASON,,,,,,,,,,,,,,
29243,630.512,DERMASON,,,,,,,,,,,,,,
29248,631.381,DERMASON,,,,,,,,,,,,,,
29251,624.585,DERMASON,,,,,,,,,,,,,,
29254,645.809,DERMASON,,,,,,,,,,,,,,
29261,635.084,DERMASON,,,,,,,,,,,,,,
29261,633.967,DERMASON,,,,,,,,,,,,,,
29270,643.229,DERMASON,,,,,,,,,,,,,,
29270,643.25,DERMASON,,,,,,,,,,,,,,
29274,623.343,DERMASON,,,,,,,,,,,,,,
29279,641.766,DERMASON,,,,,,,,,,,,,,
29281,644.304,DERMASON,,,,,,,,,,,,,,
29283,620.528,DERMASON,,,,,,,,,,,,,,
29286,625.963,DERMASON,,,,,,,,,,,,,,
29290,640.384,DERMASON,,,,,,,,,,,,,,
29293,636.476,DERMASON,,,,,,,,,,,,,,
29293,632.174,DERMASON,,,,,,,,,,,,,,
29293,646.903,DERMASON,,,,,,,,,,,,,,
29294,644.536,DERMASON,,,,,,,,,,,,,,
29307,635.103,DERMASON,,,,,,,,,,,,,,
29307,627.269,DERMASON,,,,,,,,,,,,,,
29310,640.286,DERMASON,,,,,,,,,,,,,,
29322,625.847,DERMASON,,,,,,,,,,,,,,
29325,635.344,DERMASON,,,,,,,,,,,,,,
29336,640.593,DERMASON,,,,,,,,,,,,,,
29346,631.556,DERMASON,,,,,,,,,,,,,,
29352,627.001,DERMASON,,,,,,,,,,,,,,
29353,627.648,DERMASON,,,,,,,,,,,,,,
29372,635.787,DERMASON,,,,,,,,,,,,,,
29373,635.218,DERMASON,,,,,,,,,,,,,,
29373,634.307,DERMASON,,,,,,,,,,,,,,
29388,634.152,DERMASON,,,,,,,,,,,,,,
29389,639.878,DERMASON,,,,,,,,,,,,,,
29393,628.055,DERMASON,,,,,,,,,,,,,,
29393,633.927,DERMASON,,,,,,,,,,,,,,
29405,633.671,DERMASON,,,,,,,,,,,,,,
29407,630.552,DERMASON,,,,,,,,,,,,,,
29410,625.321,DERMASON,,,,,,,,,,,,,,
29412,641.955,DERMASON,,,,,,,,,,,,,,
29418,639.377,DERMASON,,,,,,,,,,,,,,
29422,636.15,DERMASON,,,,,,,,,,,,,,
29426,632.397,DERMASON,,,,,,,,,,,,,,
29440,645.115,DERMASON,,,,,,,,,,,,,,
29447,634.132,DERMASON,,,,,,,,,,,,,,
29450,641.145,DERMASON,,,,,,,,,,,,,,
29451,648.274,DERMASON,,,,,,,,,,,,,,
29453,632.811,DERMASON,,,,,,,,,,,,,,
29462,626.054,DERMASON,,,,,,,,,,,,,,
29475,635.407,DERMASON,,,,,,,,,,,,,,
29479,638.789,DERMASON,,,,,,,,,,,,,,
29483,641.379,DERMASON,,,,,,,,,,,,,,
29484,645.391,DERMASON,,,,,,,,,,,,,,
29492,630.126,DERMASON,,,,,,,,,,,,,,
29493,639.039,DERMASON,,,,,,,,,,,,,,
29494,635.349,DERMASON,,,,,,,,,,,,,,
29495,631.626,DERMASON,,,,,,,,,,,,,,
29495,636.061,DERMASON,,,,,,,,,,,,,,
29501,640.635,DERMASON,,,,,,,,,,,,,,
29505,629.931,DERMASON,,,,,,,,,,,,,,
29505,635.978,DERMASON,,,,,,,,,,,,,,
29505,632.744,DERMASON,,,,,,,,,,,,,,
29507,629.187,DERMASON,,,,,,,,,,,,,,
29509,642.899,DERMASON,,,,,,,,,,,,,,
29513,646.689,DERMASON,,,,,,,,,,,,,,
29518,639.648,DERMASON,,,,,,,,,,,,,,
29526,646,DERMASON,,,,,,,,,,,,,,
29529,626.727,DERMASON,,,,,,,,,,,,,,
29535,635.026,DERMASON,,,,,,,,,,,,,,
29537,630.915,DERMASON,,,,,,,,,,,,,,
29539,637.861,DERMASON,,,,,,,,,,,,,,
29541,632.72,DERMASON,,,,,,,,,,,,,,
29543,644.331,DERMASON,,,,,,,,,,,,,,
29544,652.339,DERMASON,,,,,,,,,,,,,,
29548,662.921,DERMASON,,,,,,,,,,,,,,
29551,636.078,DERMASON,,,,,,,,,,,,,,
29552,644.937,DERMASON,,,,,,,,,,,,,,
29553,643.75,DERMASON,,,,,,,,,,,,,,
29561,648.564,DERMASON,,,,,,,,,,,,,,
29562,711.422,DERMASON,,,,,,,,,,,,,,
29569,638.631,DERMASON,,,,,,,,,,,,,,
29569,634.686,DERMASON,,,,,,,,,,,,,,
29574,628.916,DERMASON,,,,,,,,,,,,,,
29577,628.476,DERMASON,,,,,,,,,,,,,,
29580,693.583,DERMASON,,,,,,,,,,,,,,
29594,628.445,DERMASON,,,,,,,,,,,,,,
29597,631.032,DERMASON,,,,,,,,,,,,,,
29597,634.299,DERMASON,,,,,,,,,,,,,,
29600,642.141,DERMASON,,,,,,,,,,,,,,
29602,651.461,DERMASON,,,,,,,,,,,,,,
29602,638.641,DERMASON,,,,,,,,,,,,,,
29607,636.061,DERMASON,,,,,,,,,,,,,,
29617,639.567,DERMASON,,,,,,,,,,,,,,
29628,646.71,DERMASON,,,,,,,,,,,,,,
29628,647.754,DERMASON,,,,,,,,,,,,,,
29630,638.705,DERMASON,,,,,,,,,,,,,,
29634,638.975,DERMASON,,,,,,,,,,,,,,
29636,655.394,DERMASON,,,,,,,,,,,,,,
29636,628.137,DERMASON,,,,,,,,,,,,,,
29640,636.665,DERMASON,,,,,,,,,,,,,,
29646,641.1,DERMASON,,,,,,,,,,,,,,
29651,640.693,DERMASON,,,,,,,,,,,,,,
29651,641.489,DERMASON,,,,,,,,,,,,,,
29652,637.766,DERMASON,,,,,,,,,,,,,,
29658,638.44,DERMASON,,,,,,,,,,,,,,
29664,639.039,DERMASON,,,,,,,,,,,,,,
29667,662.939,DERMASON,,,,,,,,,,,,,,
29669,644.61,DERMASON,,,,,,,,,,,,,,
29671,655.376,DERMASON,,,,,,,,,,,,,,
29672,637.093,DERMASON,,,,,,,,,,,,,,
29676,651.278,DERMASON,,,,,,,,,,,,,,
29680,639.89,DERMASON,,,,,,,,,,,,,,
29687,655.459,DERMASON,,,,,,,,,,,,,,
29688,638.382,DERMASON,,,,,,,,,,,,,,
29688,634.872,DERMASON,,,,,,,,,,,,,,
29689,641.296,DERMASON,,,,,,,,,,,,,,
29694,635.714,DERMASON,,,,,,,,,,,,,,
29694,647.147,DERMASON,,,,,,,,,,,,,,
29701,643.652,DERMASON,,,,,,,,,,,,,,
29702,631.176,DERMASON,,,,,,,,,,,,,,
29704,642.761,DERMASON,,,,,,,,,,,,,,
29707,642.324,DERMASON,,,,,,,,,,,,,,
29708,641.595,DERMASON,,,,,,,,,,,,,,
29709,639.824,DERMASON,,,,,,,,,,,,,,
29709,639.387,DERMASON,,,,,,,,,,,,,,
29709,649.795,DERMASON,,,,,,,,,,,,,,
29709,639.255,DERMASON,,,,,,,,,,,,,,
29713,633.554,DERMASON,,,,,,,,,,,,,,
29715,638.811,DERMASON,,,,,,,,,,,,,,
29715,653.335,DERMASON,,,,,,,,,,,,,,
29721,630.611,DERMASON,,,,,,,,,,,,,,
29722,657.802,DERMASON,,,,,,,,,,,,,,
29725,639.815,DERMASON,,,,,,,,,,,,,,
29728,633.777,DERMASON,,,,,,,,,,,,,,
29731,646.591,DERMASON,,,,,,,,,,,,,,
29732,638.922,DERMASON,,,,,,,,,,,,,,
29734,640.924,DERMASON,,,,,,,,,,,,,,
29741,641.815,DERMASON,,,,,,,,,,,,,,
29756,635.482,DERMASON,,,,,,,,,,,,,,
29760,656.499,DERMASON,,,,,,,,,,,,,,
29765,639.206,DERMASON,,,,,,,,,,,,,,
29767,637.316,DERMASON,,,,,,,,,,,,,,
29784,636.037,DERMASON,,,,,,,,,,,,,,
29790,657.903,DERMASON,,,,,,,,,,,,,,
29791,629.87,DERMASON,,,,,,,,,,,,,,
29793,630.527,DERMASON,,,,,,,,,,,,,,
29793,640.305,DERMASON,,,,,,,,,,,,,,
29795,641.153,DERMASON,,,,,,,,,,,,,,
29811,638.922,DERMASON,,,,,,,,,,,,,,
29815,631.602,DERMASON,,,,,,,,,,,,,,
29817,654.94,DERMASON,,,,,,,,,,,,,,
29819,659.388,DERMASON,,,,,,,,,,,,,,
29821,638.896,DERMASON,,,,,,,,,,,,,,
29833,626.445,DERMASON,,,,,,,,,,,,,,
29837,638.618,DERMASON,,,,,,,,,,,,,,
29840,641.576,DERMASON,,,,,,,,,,,,,,
29842,637.688,DERMASON,,,,,,,,,,,,,,
29842,648.297,DERMASON,,,,,,,,,,,,,,
29842,636.204,DERMASON,,,,,,,,,,,,,,
29846,641.989,DERMASON,,,,,,,,,,,,,,
29847,636.68,DERMASON,,,,,,,,,,,,,,
29847,661.797,DERMASON,,,,,,,,,,,,,,
29850,632.695,DERMASON,,,,,,,,,,,,,,
29852,637.012,DERMASON,,,,,,,,,,,,,,
29859,647.234,DERMASON,,,,,,,,,,,,,,
29860,649.63,DERMASON,,,,,,,,,,,,,,
29860,651.293,DERMASON,,,,,,,,,,,,,,
29863,629.94,DERMASON,,,,,,,,,,,,,,
29865,644.718,DERMASON,,,,,,,,,,,,,,
29878,636.549,DERMASON,,,,,,,,,,,,,,
29882,649.082,DERMASON,,,,,,,,,,,,,,
29883,640.661,DERMASON,,,,,,,,,,,,,,
29891,640.169,DERMASON,,,,,,,,,,,,,,
29893,646.44,DERMASON,,,,,,,,,,,,,,
29897,644.523,DERMASON,,,,,,,,,,,,,,
29899,632.321,DERMASON,,,,,,,,,,,,,,
29900,633.483,DERMASON,,,,,,,,,,,,,,
29909,646.672,DERMASON,,,,,,,,,,,,,,
29912,646.356,DERMASON,,,,,,,,,,,,,,
29913,635.697,DERMASON,,,,,,,,,,,,,,
29915,637.982,DERMASON,,,,,,,,,,,,,,
29920,641.567,DERMASON,,,,,,,,,,,,,,
29921,652.57,DERMASON,,,,,,,,,,,,,,
29923,633.899,DERMASON,,,,,,,,,,,,,,
29925,647.57,DERMASON,,,,,,,,,,,,,,
29928,654.766,DERMASON,,,,,,,,,,,,,,
29928,645.731,DERMASON,,,,,,,,,,,,,,
29930,640.443,DERMASON,,,,,,,,,,,,,,
29938,637.143,DERMASON,,,,,,,,,,,,,,
29948,636.964,DERMASON,,,,,,,,,,,,,,
29957,645.43,DERMASON,,,,,,,,,,,,,,
29958,659.487,DERMASON,,,,,,,,,,,,,,
29961,631.511,DERMASON,,,,,,,,,,,,,,
29970,639.615,DERMASON,,,,,,,,,,,,,,
29983,637.582,DERMASON,,,,,,,,,,,,,,
29986,650.014,DERMASON,,,,,,,,,,,,,,
29987,647.979,DERMASON,,,,,,,,,,,,,,
29990,641.991,DERMASON,,,,,,,,,,,,,,
29994,633.184,DERMASON,,,,,,,,,,,,,,
30006,652.956,DERMASON,,,,,,,,,,,,,,
30012,634.168,DERMASON,,,,,,,,,,,,,,
30015,641.881,DERMASON,,,,,,,,,,,,,,
30017,634.725,DERMASON,,,,,,,,,,,,,,
30019,643.041,DERMASON,,,,,,,,,,,,,,
30029,637.309,DERMASON,,,,,,,,,,,,,,
30033,637.682,DERMASON,,,,,,,,,,,,,,
30034,642.312,DERMASON,,,,,,,,,,,,,,
30035,652.129,DERMASON,,,,,,,,,,,,,,
30035,634.05,DERMASON,,,,,,,,,,,,,,
30036,633.123,DERMASON,,,,,,,,,,,,,,
30042,648.527,DERMASON,,,,,,,,,,,,,,
30051,631.405,DERMASON,,,,,,,,,,,,,,
30052,644.176,DERMASON,,,,,,,,,,,,,,
30057,642.063,DERMASON,,,,,,,,,,,,,,
30057,633.911,DERMASON,,,,,,,,,,,,,,
30063,648.1,DERMASON,,,,,,,,,,,,,,
30064,636,DERMASON,,,,,,,,,,,,,,
30065,642.016,DERMASON,,,,,,,,,,,,,,
30066,636.73,DERMASON,,,,,,,,,,,,,,
30074,645.524,DERMASON,,,,,,,,,,,,,,
30074,643.644,DERMASON,,,,,,,,,,,,,,
30086,640.508,DERMASON,,,,,,,,,,,,,,
30090,644.68,DERMASON,,,,,,,,,,,,,,
30090,660.631,DERMASON,,,,,,,,,,,,,,
30092,652.617,DERMASON,,,,,,,,,,,,,,
30095,637.131,DERMASON,,,,,,,,,,,,,,
30097,644.586,DERMASON,,,,,,,,,,,,,,
30099,638.821,DERMASON,,,,,,,,,,,,,,
30099,635.852,DERMASON,,,,,,,,,,,,,,
30101,647.302,DERMASON,,,,,,,,,,,,,,
30101,649.144,DERMASON,,,,,,,,,,,,,,
30103,649.08,DERMASON,,,,,,,,,,,,,,
30107,637.623,DERMASON,,,,,,,,,,,,,,
30109,648.076,DERMASON,,,,,,,,,,,,,,
30112,636.557,DERMASON,,,,,,,,,,,,,,
30113,641.52,DERMASON,,,,,,,,,,,,,,
30120,634.91,DERMASON,,,,,,,,,,,,,,
30124,635.442,DERMASON,,,,,,,,,,,,,,
30124,640.849,DERMASON,,,,,,,,,,,,,,
30126,645.034,DERMASON,,,,,,,,,,,,,,
30127,647.802,DERMASON,,,,,,,,,,,,,,
30128,634.927,DERMASON,,,,,,,,,,,,,,
30128,649.502,DERMASON,,,,,,,,,,,,,,
30129,635.077,DERMASON,,,,,,,,,,,,,,
30131,638.574,DERMASON,,,,,,,,,,,,,,
30132,641.444,DERMASON,,,,,,,,,,,,,,
30136,638.327,DERMASON,,,,,,,,,,,,,,
30145,655.072,DERMASON,,,,,,,,,,,,,,
30150,639.517,DERMASON,,,,,,,,,,,,,,
30155,643.128,DERMASON,,,,,,,,,,,,,,
30155,645.525,DERMASON,,,,,,,,,,,,,,
30161,639.838,DERMASON,,,,,,,,,,,,,,
30164,656.289,DERMASON,,,,,,,,,,,,,,
30167,641.649,DERMASON,,,,,,,,,,,,,,
30168,645.659,DERMASON,,,,,,,,,,,,,,
30170,634.852,DERMASON,,,,,,,,,,,,,,
30173,646.892,DERMASON,,,,,,,,,,,,,,
30180,639.114,DERMASON,,,,,,,,,,,,,,
30183,644.251,DERMASON,,,,,,,,,,,,,,
30188,673.779,DERMASON,,,,,,,,,,,,,,
30189,645.597,DERMASON,,,,,,,,,,,,,,
30196,649.25,DERMASON,,,,,,,,,,,,,,
30197,651.906,DERMASON,,,,,,,,,,,,,,
30199,635.705,DERMASON,,,,,,,,,,,,,,
30200,639.057,DERMASON,,,,,,,,,,,,,,
30200,642.56,DERMASON,,,,,,,,,,,,,,
30210,651.194,DERMASON,,,,,,,,,,,,,,
30215,654.735,DERMASON,,,,,,,,,,,,,,
30221,642.338,DERMASON,,,,,,,,,,,,,,
30232,649.447,DERMASON,,,,,,,,,,,,,,
30240,662.069,DERMASON,,,,,,,,,,,,,,
30243,647.283,DERMASON,,,,,,,,,,,,,,
30247,636.805,DERMASON,,,,,,,,,,,,,,
30250,649.872,DERMASON,,,,,,,,,,,,,,
30256,640.605,DERMASON,,,,,,,,,,,,,,
30259,658.76,DERMASON,,,,,,,,,,,,,,
30277,637.285,DERMASON,,,,,,,,,,,,,,
30280,638.814,DERMASON,,,,,,,,,,,,,,
30283,650.688,DERMASON,,,,,,,,,,,,,,
30287,646.141,DERMASON,,,,,,,,,,,,,,
30288,648.98,DERMASON,,,,,,,,,,,,,,
30292,637.514,DERMASON,,,,,,,,,,,,,,
30298,656.262,DERMASON,,,,,,,,,,,,,,
30304,644.496,DERMASON,,,,,,,,,,,,,,
30306,649.051,DERMASON,,,,,,,,,,,,,,
30307,659.606,DERMASON,,,,,,,,,,,,,,
30314,647.757,DERMASON,,,,,,,,,,,,,,
30318,654.579,DERMASON,,,,,,,,,,,,,,
30322,645.639,DERMASON,,,,,,,,,,,,,,
30328,640.099,DERMASON,,,,,,,,,,,,,,
30329,647.174,DERMASON,,,,,,,,,,,,,,
30330,645.992,DERMASON,,,,,,,,,,,,,,
30331,650.478,DERMASON,,,,,,,,,,,,,,
30335,645.199,DERMASON,,,,,,,,,,,,,,
30336,647.093,DERMASON,,,,,,,,,,,,,,
30341,659.183,DERMASON,,,,,,,,,,,,,,
30344,648.551,DERMASON,,,,,,,,,,,,,,
30349,647.812,DERMASON,,,,,,,,,,,,,,
30350,640.443,DERMASON,,,,,,,,,,,,,,
30351,660.466,DERMASON,,,,,,,,,,,,,,
30366,654.369,DERMASON,,,,,,,,,,,,,,
30369,637.328,DERMASON,,,,,,,,,,,,,,
30372,638.102,DERMASON,,,,,,,,,,,,,,
30373,639.704,DERMASON,,,,,,,,,,,,,,
30385,638.138,DERMASON,,,,,,,,,,,,,,
30390,650.855,DERMASON,,,,,,,,,,,,,,
30391,647.15,DERMASON,,,,,,,,,,,,,,
30393,640.171,DERMASON,,,,,,,,,,,,,,
30396,639.337,DERMASON,,,,,,,,,,,,,,
30398,644.92,DERMASON,,,,,,,,,,,,,,
30408,645.421,DERMASON,,,,,,,,,,,,,,
30409,642.868,DERMASON,,,,,,,,,,,,,,
30410,664.084,DERMASON,,,,,,,,,,,,,,
30411,645.132,DERMASON,,,,,,,,,,,,,,
30414,661.067,DERMASON,,,,,,,,,,,,,,
30417,637.395,DERMASON,,,,,,,,,,,,,,
30419,658.305,DERMASON,,,,,,,,,,,,,,
30419,655.222,DERMASON,,,,,,,,,,,,,,
30419,664.531,DERMASON,,,,,,,,,,,,,,
30426,650.789,DERMASON,,,,,,,,,,,,,,
30429,649.233,DERMASON,,,,,,,,,,,,,,
30431,635.556,DERMASON,,,,,,,,,,,,,,
30432,653.932,DERMASON,,,,,,,,,,,,,,
30437,643.788,DERMASON,,,,,,,,,,,,,,
30439,650.08,DERMASON,,,,,,,,,,,,,,
30440,640.64,DERMASON,,,,,,,,,,,,,,
30440,658.449,DERMASON,,,,,,,,,,,,,,
30440,637.929,DERMASON,,,,,,,,,,,,,,
30446,689.021,DERMASON,,,,,,,,,,,,,,
30446,649.126,DERMASON,,,,,,,,,,,,,,
30448,664.217,DERMASON,,,,,,,,,,,,,,
30449,647.275,DERMASON,,,,,,,,,,,,,,
30450,643.197,DERMASON,,,,,,,,,,,,,,
30450,662.971,DERMASON,,,,,,,,,,,,,,
30451,634.564,DERMASON,,,,,,,,,,,,,,
30452,641.074,DERMASON,,,,,,,,,,,,,,
30455,659.854,DERMASON,,,,,,,,,,,,,,
30461,640.898,DERMASON,,,,,,,,,,,,,,
30462,644.916,DERMASON,,,,,,,,,,,,,,
30464,654.484,DERMASON,,,,,,,,,,,,,,
30465,635.788,DERMASON,,,,,,,,,,,,,,
30471,655.561,DERMASON,,,,,,,,,,,,,,
30480,658.655,DERMASON,,,,,,,,,,,,,,
30486,649.25,DERMASON,,,,,,,,,,,,,,
30487,641.545,DERMASON,,,,,,,,,,,,,,
30489,758.403,DERMASON,,,,,,,,,,,,,,
30493,646.415,DERMASON,,,,,,,,,,,,,,
30495,642.719,DERMASON,,,,,,,,,,,,,,
30501,651.07,DERMASON,,,,,,,,,,,,,,
30502,641.008,DERMASON,,,,,,,,,,,,,,
30504,640.214,DERMASON,,,,,,,,,,,,,,
30506,653.974,DERMASON,,,,,,,,,,,,,,
30510,649.748,DERMASON,,,,,,,,,,,,,,
30512,648.563,DERMASON,,,,,,,,,,,,,,
30523,651.045,DERMASON,,,,,,,,,,,,,,
30529,655.51,DERMASON,,,,,,,,,,,,,,
30529,640.227,DERMASON,,,,,,,,,,,,,,
30529,652.81,DERMASON,,,,,,,,,,,,,,
30529,644.616,DERMASON,,,,,,,,,,,,,,
30530,724.734,DERMASON,,,,,,,,,,,,,,
30530,647.072,DERMASON,,,,,,,,,,,,,,
30533,656.951,DERMASON,,,,,,,,,,,,,,
30537,646.047,DERMASON,,,,,,,,,,,,,,
30538,636.623,DERMASON,,,,,,,,,,,,,,
30544,641.075,DERMASON,,,,,,,,,,,,,,
30545,651.016,DERMASON,,,,,,,,,,,,,,
